,City,Station,Date,FromDate,ToDate,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Benzene,Ozone,CH4,CO2,BlackCarbon,I1(PM2.5),I2(PM10),I3(NO),I4(NO2),I5(NH3),I6(SO2),I7(CO),I1(PM2.5).1,I2(PM10).1,I3(NO).1,I4(NO2).1,I5(NH3).1,I6(SO2).1,I7(CO).1,AQI
9507,Mumbai-11,"Kurla,Mumbai-MPCB",03/11/2021,03-11-202100:00,04-11-202100:00,95.02,169.44,109.07,77.96,49.06,22.63,,,3.18,,,,95.02,146.2933333,106.0466667,77.96,49.06,22.63,0,1,1,1,1,1,1,0,146.2933333
9508,Mumbai-11,"Kurla,Mumbai-MPCB",04/11/2021,04-11-202100:00,05-11-202100:00,85.38,159,105.99,70.12,43.02,22.67,,,2.81,,,,85.38,139.3333333,103.9933333,70.12,43.02,22.67,0,1,1,1,1,1,1,0,139.3333333
9509,Mumbai-11,"Kurla,Mumbai-MPCB",05/11/2021,05-11-202100:00,06-11-202100:00,118.34,195.75,122.41,63.55,58.49,23.05,,,4.34,,,,112.2266667,163.8333333,114.94,63.55,58.49,23.05,0,1,1,1,1,1,1,0,163.8333333
9510,Mumbai-11,"Kurla,Mumbai-MPCB",06/11/2021,06-11-202100:00,07-11-202100:00,87.19,114.71,104.2,64.88,65.05,22.26,,,2.73,,,,87.19,109.8066667,102.8,64.88,65.05,22.26,0,1,1,1,1,1,1,0,109.8066667
9511,Mumbai-11,"Kurla,Mumbai-MPCB",07/11/2021,07-11-202100:00,08-11-202100:00,72.75,129.85,97.93,66.02,49.66,22.45,,,1.74,,,,72.75,119.9,97.93,66.02,49.66,22.45,0,1,1,1,1,1,1,0,119.9
9512,Mumbai-11,"Kurla,Mumbai-MPCB",08/11/2021,08-11-202100:00,09-11-202100:00,103.1,243.91,112.23,77.11,49.47,22.25,,,2.62,,,,102.0666667,195.94,108.1533333,77.11,49.47,22.25,0,1,1,1,1,1,1,0,195.94
9513,Mumbai-11,"Kurla,Mumbai-MPCB",09/11/2021,09-11-202100:00,10-11-202100:00,87.7,182.81,113.56,81.71,44.03,22.3,,,3.02,,,,87.7,155.2066667,109.04,81.71,44.03,22.3,0,1,1,1,1,1,1,0,155.2066667
9514,Mumbai-11,"Kurla,Mumbai-MPCB",10/11/2021,10-11-202100:00,11-11-202100:00,77.58,152.88,106.06,72.53,35.79,22.37,,,2.37,,,,77.58,135.2533333,104.04,72.53,35.79,22.37,0,1,1,1,1,1,1,0,135.2533333
9515,Mumbai-11,"Kurla,Mumbai-MPCB",11/11/2021,11-11-202100:00,12-11-202100:00,86.14,176.92,96.38,73.25,33.58,22.33,0.75,97.19,2.57,,,,86.14,151.28,96.38,73.25,33.58,22.33,0.75,1,1,1,1,1,1,1,151.28
9516,Mumbai-11,"Kurla,Mumbai-MPCB",12/11/2021,12-11-202100:00,13-11-202100:00,82.16,171.69,111.5,79.07,35.95,22.21,0.88,69.4,2.63,,,,82.16,147.7933333,107.6666667,79.07,35.95,22.21,0.88,1,1,1,1,1,1,1,147.7933333
9517,Mumbai-11,"Kurla,Mumbai-MPCB",13/11/2021,13-11-202100:00,14-11-202100:00,97.65,202.23,128.26,72.06,47.41,22.1,0.82,82.66,2.42,,,,97.65,168.1533333,118.84,72.06,47.41,22.1,0.82,1,1,1,1,1,1,1,168.1533333
9518,Mumbai-11,"Kurla,Mumbai-MPCB",14/11/2021,14-11-202100:00,15-11-202100:00,105.59,206.81,144.03,67.47,65.39,22.13,0.94,59.44,3.48,,,,103.7266667,171.2066667,129.3533333,67.47,65.39,22.13,0.94,1,1,1,1,1,1,1,171.2066667
9519,Mumbai-11,"Kurla,Mumbai-MPCB",15/11/2021,15-11-202100:00,16-11-202100:00,117.62,225.48,147.18,76.72,69.85,22.06,1.14,48.36,4.39,,,,111.7466667,183.6533333,131.4533333,76.72,69.85,22.06,1.14,1,1,1,1,1,1,1,183.6533333
9520,Mumbai-11,"Kurla,Mumbai-MPCB",16/11/2021,16-11-202100:00,17-11-202100:00,105.79,183.03,137.31,62.44,64.29,22.25,0.94,44.92,3.53,,,,103.86,155.3533333,124.8733333,62.44,64.29,22.25,0.94,1,1,1,1,1,1,1,155.3533333
9521,Mumbai-11,"Kurla,Mumbai-MPCB",17/11/2021,17-11-202100:00,18-11-202100:00,76.68,165.23,134.1,66.8,60.02,22.07,0.75,26.37,1.85,,,,76.68,143.4866667,122.7333333,66.8,60.02,22.07,0.75,1,1,1,1,1,1,1,143.4866667
9522,Mumbai-11,"Kurla,Mumbai-MPCB",18/11/2021,18-11-202100:00,19-11-202100:00,49.31,125.92,125.32,59.74,88.95,22.22,0.69,17.87,3.09,,,,49.31,117.28,116.88,59.74,88.95,22.22,0.69,1,1,1,1,1,1,1,117.28
9523,Mumbai-11,"Kurla,Mumbai-MPCB",19/11/2021,19-11-202100:00,20-11-202100:00,56.27,160.12,119.13,70.72,66.98,22.03,0.66,25.74,2.1,,,,56.27,140.08,112.7533333,70.72,66.98,22.03,0.66,1,1,1,1,1,1,1,140.08
9524,Mumbai-11,"Kurla,Mumbai-MPCB",20/11/2021,20-11-202100:00,21-11-202100:00,51.12,122.06,136.35,65.51,63.72,22.09,0.81,12.8,2.17,,,,51.12,114.7066667,124.2333333,65.51,63.72,22.09,0.81,1,1,1,1,1,1,1,124.2333333
9525,Mumbai-11,"Kurla,Mumbai-MPCB",21/11/2021,21-11-202100:00,22-11-202100:00,21.11,59.77,110.9,47.67,49.06,22.09,0.53,9.42,1.62,,,,21.11,59.77,107.2666667,47.67,49.06,22.09,0.53,1,1,1,1,1,1,1,107.2666667
9526,Mumbai-11,"Kurla,Mumbai-MPCB",22/11/2021,22-11-202100:00,23-11-202100:00,25.56,69.77,91.19,53.98,38.49,22.04,0.61,9.47,2.38,,,,25.56,69.77,91.19,53.98,38.49,22.04,0.61,1,1,1,1,1,1,1,91.19
9527,Mumbai-11,"Kurla,Mumbai-MPCB",23/11/2021,23-11-202100:00,24-11-202100:00,35.92,96,118.19,62.16,56.3,21.99,0.55,11.39,1.74,,,,35.92,96,112.1266667,62.16,56.3,21.99,0.55,1,1,1,1,1,1,1,112.1266667
9528,Mumbai-11,"Kurla,Mumbai-MPCB",24/11/2021,24-11-202100:00,25-11-202100:00,73.57,127.83,87.25,60.4,42.57,22.21,0.71,15.49,2.37,,,,73.57,118.5533333,87.25,60.4,42.57,22.21,0.71,1,1,1,1,1,1,1,118.5533333
9529,Mumbai-11,"Kurla,Mumbai-MPCB",25/11/2021,25-11-202100:00,26-11-202100:00,79.77,171.77,26.95,55.07,21.3,22.25,0.93,35.52,2.66,,,,79.77,147.8466667,26.95,55.07,21.3,22.25,0.93,1,1,1,1,1,1,1,147.8466667
9530,Mumbai-11,"Kurla,Mumbai-MPCB",26/11/2021,26-11-202100:00,27-11-202100:00,77.78,159.43,16.49,62.35,16.85,22.04,0.81,43.63,3.12,,,,77.78,139.62,16.49,62.35,16.85,22.04,0.81,1,1,1,1,1,1,1,139.62
9531,Mumbai-11,"Kurla,Mumbai-MPCB",27/11/2021,27-11-202100:00,28-11-202100:00,81.29,168.96,19.35,65.49,19,22.47,0.85,43.77,2.44,,,,81.29,145.9733333,19.35,65.49,19,22.47,0.85,1,1,1,1,1,1,1,145.9733333
9532,Mumbai-11,"Kurla,Mumbai-MPCB",28/11/2021,28-11-202100:00,29-11-202100:00,83.88,166.5,31.52,54.37,18.36,22.44,0.98,45.88,3.99,,,,83.88,144.3333333,31.52,54.37,18.36,22.44,0.98,1,1,1,1,1,1,1,144.3333333
9533,Mumbai-11,"Kurla,Mumbai-MPCB",29/11/2021,29-11-202100:00,30-11-202100:00,68.99,134.18,11.34,48.98,14.03,22.38,0.8,56.15,2.55,,,,68.99,122.7866667,11.34,48.98,14.03,22.38,0.8,1,1,1,1,1,1,1,122.7866667
9534,Mumbai-11,"Kurla,Mumbai-MPCB",30/11/2021,30-11-202100:00,01-12-202100:00,79.94,155.96,20.06,55.25,17.13,22.06,0.88,50.48,2.92,,,,79.94,137.3066667,20.06,55.25,17.13,22.06,0.88,1,1,1,1,1,1,1,137.3066667
9535,Mumbai-11,"Kurla,Mumbai-MPCB",01/12/2021,01-12-202100:00,02-12-202100:00,72.19,104.47,11.48,35.62,21.43,22.42,0.71,31.99,2,,,,72.19,102.98,11.48,35.62,21.43,22.42,0.71,1,1,1,1,1,1,1,102.98
9536,Mumbai-11,"Kurla,Mumbai-MPCB",02/12/2021,02-12-202100:00,03-12-202100:00,51.89,73.29,14.88,34.78,19.76,18.47,0.78,28.01,2.21,,,,51.89,73.29,14.88,34.78,19.76,18.47,0.78,1,1,1,1,1,1,1,73.29
9537,Mumbai-11,"Kurla,Mumbai-MPCB",03/12/2021,03-12-202100:00,04-12-202100:00,63.55,125.2,41.71,51.96,20.68,6.37,0.93,13.77,2.92,,,,63.55,116.8,41.71,51.96,20.68,6.37,0.93,1,1,1,1,1,1,1,116.8
9538,Mumbai-11,"Kurla,Mumbai-MPCB",04/12/2021,04-12-202100:00,05-12-202100:00,71.56,179.9,70.33,49.05,19.78,3.46,1.44,4.39,4.2,,,,71.56,153.2666667,70.33,49.05,19.78,3.46,1.44,1,1,1,1,1,1,1,153.2666667
9539,Mumbai-11,"Kurla,Mumbai-MPCB",05/12/2021,05-12-202100:00,06-12-202100:00,65.02,152.57,62.87,49.34,22.27,5.86,1.2,9.3,4.55,,,,65.02,135.0466667,62.87,49.34,22.27,5.86,1.2,1,1,1,1,1,1,1,135.0466667
9540,Mumbai-11,"Kurla,Mumbai-MPCB",06/12/2021,06-12-202100:00,07-12-202100:00,80.13,146.94,16.03,50.14,18.05,4.2,0.8,38.18,2.41,,,,80.13,131.2933333,16.03,50.14,18.05,4.2,0.8,1,1,1,1,1,1,1,131.2933333
9541,Mumbai-11,"Kurla,Mumbai-MPCB",07/12/2021,07-12-202100:00,08-12-202100:00,116.93,198,29.65,51.28,16.3,31.69,1.04,61.33,3.01,,,,111.2866667,165.3333333,29.65,51.28,16.3,31.69,1.04,1,1,1,1,1,1,1,165.3333333
9542,Mumbai-11,"Kurla,Mumbai-MPCB",08/12/2021,08-12-202100:00,09-12-202100:00,112.38,196.33,13.56,54.61,14.44,46.94,0.98,51.62,2.76,,,,108.2533333,164.22,13.56,54.61,14.44,46.94,0.98,1,1,1,1,1,1,1,164.22
9543,Mumbai-11,"Kurla,Mumbai-MPCB",09/12/2021,09-12-202100:00,10-12-202100:00,110.24,199.93,17.09,61.15,16.88,54.07,0.93,48.9,2.71,,,,106.8266667,166.62,17.09,61.15,16.88,54.07,0.93,1,1,1,1,1,1,1,166.62
9544,Mumbai-11,"Kurla,Mumbai-MPCB",10/12/2021,10-12-202100:00,11-12-202100:00,101.81,178.34,20.47,54.86,17.37,57.27,0.85,59.54,2.82,,,,101.2066667,152.2266667,20.47,54.86,17.37,57.27,0.85,1,1,1,1,1,1,1,152.2266667
9545,Mumbai-11,"Kurla,Mumbai-MPCB",11/12/2021,11-12-202100:00,12-12-202100:00,98.06,180.48,11.84,56.19,17.48,71.5,,,2.86,,,,98.06,153.6533333,11.84,56.19,17.48,71.5,0,1,1,1,1,1,1,0,153.6533333
9546,Mumbai-11,"Kurla,Mumbai-MPCB",12/12/2021,12-12-202100:00,13-12-202100:00,99.11,215.65,26.16,67.17,20.22,72.74,0.99,49.11,2.78,,,,99.11,177.1,26.16,67.17,20.22,72.74,0.99,1,1,1,1,1,1,1,177.1
9547,Mumbai-11,"Kurla,Mumbai-MPCB",13/12/2021,13-12-202100:00,14-12-202100:00,91.22,190.57,43.43,61.01,19.85,72.38,1.06,35.02,3.26,,,,91.22,160.38,43.43,61.01,19.85,72.38,1.06,1,1,1,1,1,1,1,160.38
9548,Mumbai-11,"Kurla,Mumbai-MPCB",14/12/2021,14-12-202100:00,15-12-202100:00,82.72,217.77,48.53,63.03,16.19,72.53,0.91,40.77,3.12,,,,82.72,178.5133333,48.53,63.03,16.19,72.53,0.91,1,1,1,1,1,1,1,178.5133333
9549,Mumbai-11,"Kurla,Mumbai-MPCB",15/12/2021,15-12-202100:00,16-12-202100:00,115.74,250.04,19.41,81.58,20.45,72.38,0.92,52.87,3.31,,,,110.4933333,200.04,19.41,81.58,20.45,72.38,0.92,1,1,1,1,1,1,1,200.04
9550,Mumbai-11,"Kurla,Mumbai-MPCB",16/12/2021,16-12-202100:00,17-12-202100:00,141.39,287.54,41.46,93.23,24.95,72.37,1.33,36.84,4.94,,,,127.5933333,237.54,41.46,93.23,24.95,72.37,1.33,1,1,1,1,1,1,1,237.54
9551,Mumbai-11,"Kurla,Mumbai-MPCB",17/12/2021,17-12-202100:00,18-12-202100:00,140.48,291.99,29.46,89.19,25.82,72.38,1.24,35.42,4.17,,,,126.9866667,241.99,29.46,89.19,25.82,72.38,1.24,1,1,1,1,1,1,1,241.99
9552,Mumbai-11,"Kurla,Mumbai-MPCB",18/12/2021,18-12-202100:00,19-12-202100:00,135.71,270.4,31.28,83.22,26.34,72.33,1.22,48.23,3.66,,,,123.8066667,220.4,31.28,83.22,26.34,72.33,1.22,1,1,1,1,1,1,1,220.4
9553,Mumbai-11,"Kurla,Mumbai-MPCB",19/12/2021,19-12-202100:00,20-12-202100:00,114.68,219.87,19.12,71.04,22.26,72.32,0.98,64.31,2.57,,,,109.7866667,179.9133333,19.12,71.04,22.26,72.32,0.98,1,1,1,1,1,1,1,179.9133333
9554,Mumbai-11,"Kurla,Mumbai-MPCB",20/12/2021,20-12-202100:00,21-12-202100:00,113.91,211.84,15.28,61.19,19.62,72.41,0.97,67.11,2.69,,,,109.2733333,174.56,15.28,61.19,19.62,72.41,0.97,1,1,1,1,1,1,1,174.56
9555,Mumbai-11,"Kurla,Mumbai-MPCB",21/12/2021,21-12-202100:00,22-12-202100:00,127.35,270.07,28.7,85.85,20.06,72.41,1.03,50.81,3.98,,,,118.2333333,220.07,28.7,85.85,20.06,72.41,1.03,1,1,1,1,1,1,1,220.07
9556,Mumbai-11,"Kurla,Mumbai-MPCB",22/12/2021,22-12-202100:00,23-12-202100:00,137.75,226.25,44.35,81.2,23.25,72.46,1.27,16.02,5.26,,,,125.1666667,184.1666667,44.35,81.2,23.25,72.46,1.27,1,1,1,1,1,1,1,184.1666667
9557,Mumbai-11,"Kurla,Mumbai-MPCB",23/12/2021,23-12-202100:00,24-12-202100:00,127.65,308.65,20.42,104.43,24.54,72.33,1.02,59.65,3.47,,,,118.4333333,258.65,20.42,102.9533333,24.54,72.33,1.02,1,1,1,1,1,1,1,258.65
9558,Mumbai-11,"Kurla,Mumbai-MPCB",24/12/2021,24-12-202100:00,25-12-202100:00,88.07,215.02,30.45,62.74,25.46,72.32,0.85,33.68,2.94,,,,88.07,176.68,30.45,62.74,25.46,72.32,0.85,1,1,1,1,1,1,1,176.68
9559,Mumbai-11,"Kurla,Mumbai-MPCB",25/12/2021,25-12-202100:00,26-12-202100:00,75.33,190.19,53.75,58.23,28.07,72.37,0.85,32.92,2.68,,,,75.33,160.1266667,53.75,58.23,28.07,72.37,0.85,1,1,1,1,1,1,1,160.1266667
9560,Mumbai-11,"Kurla,Mumbai-MPCB",26/12/2021,26-12-202100:00,27-12-202100:00,117.72,230.78,27.71,69.67,27.46,72.33,0.95,41.77,4.17,,,,111.8133333,187.1866667,27.71,69.67,27.46,72.33,0.95,1,1,1,1,1,1,1,187.1866667
9561,Mumbai-11,"Kurla,Mumbai-MPCB",27/12/2021,27-12-202100:00,28-12-202100:00,119.33,305.5,49.89,83.07,26.06,72.25,1.25,27.72,4.58,,,,112.8866667,255.5,49.89,83.07,26.06,72.25,1.25,1,1,1,1,1,1,1,255.5
9562,Mumbai-11,"Kurla,Mumbai-MPCB",28/12/2021,28-12-202100:00,29-12-202100:00,110.68,258.32,27.14,71.05,25.92,53.83,0.98,45.18,3.82,,,,107.12,208.32,27.14,71.05,25.92,53.83,0.98,1,1,1,1,1,1,1,208.32
9563,Mumbai-11,"Kurla,Mumbai-MPCB",29/12/2021,29-12-202100:00,30-12-202100:00,70.83,165,23.55,53.65,19.61,16.58,0.7,38.81,3.38,,,,70.83,143.3333333,23.55,53.65,19.61,16.58,0.7,1,1,1,1,1,1,1,143.3333333
9564,Mumbai-11,"Kurla,Mumbai-MPCB",30/12/2021,30-12-202100:00,31-12-202100:00,92.22,165.8,11.65,45.75,17.28,17.43,0.72,53.14,2.11,,,,92.22,143.8666667,11.65,45.75,17.28,17.43,0.72,1,1,1,1,1,1,1,143.8666667
9565,Mumbai-11,"Kurla,Mumbai-MPCB",31/12/2021,31-12-202100:00,01-01-202200:00,89.81,141.68,14.97,33.46,18.67,18.43,0.75,57.18,1.86,,,,89.81,127.7866667,14.97,33.46,18.67,18.43,0.75,1,1,1,1,1,1,1,127.7866667
9566,Mumbai-12,"MaladWest,Mumbai-IITM",13/11/2020,13-11-202000:00,14-11-202000:00,73.33,154.33,7.64,50.8,57.6,3.02,0.9,25.48,0.63,,400.26,,73.33,136.22,7.64,50.8,57.6,3.02,0.9,1,1,1,1,1,1,1,136.22
9567,Mumbai-12,"MaladWest,Mumbai-IITM",14/11/2020,14-11-202000:00,15-11-202000:00,103.21,100.7,15.6,32.58,65.91,3.13,0.97,17.61,0.82,,419.35,,102.14,100.4666667,15.6,32.58,65.91,3.13,0.97,1,1,1,1,1,1,1,102.14
9568,Mumbai-12,"MaladWest,Mumbai-IITM",15/11/2020,15-11-202000:00,16-11-202000:00,175.55,230.14,8.45,30.96,61.67,6.65,1.15,18.6,0.58,,417.26,,150.3666667,186.76,8.45,30.96,61.67,6.65,1.15,1,1,1,1,1,1,1,186.76
9569,Mumbai-12,"MaladWest,Mumbai-IITM",16/11/2020,16-11-202000:00,17-11-202000:00,135.57,128.72,7.86,41.75,56.77,3.14,1.05,25.96,0.56,,416.63,,123.7133333,119.1466667,7.86,41.75,56.77,3.14,1.05,1,1,1,1,1,1,1,123.7133333
9570,Mumbai-12,"MaladWest,Mumbai-IITM",17/11/2020,17-11-202000:00,18-11-202000:00,68.33,99.21,6.93,26.96,80.75,7.02,1.09,57.83,0.41,,407.01,,68.33,99.21,6.93,26.96,80.75,7.02,1.09,1,1,1,1,1,1,1,99.21
9571,Mumbai-12,"MaladWest,Mumbai-IITM",18/11/2020,18-11-202000:00,19-11-202000:00,82.92,109.2,7.6,41.3,55.01,6.56,1.2,56.94,0.69,,448.99,,82.92,106.1333333,7.6,41.3,55.01,6.56,1.2,1,1,1,1,1,1,1,106.1333333
9572,Mumbai-12,"MaladWest,Mumbai-IITM",19/11/2020,19-11-202000:00,20-11-202000:00,100.06,116.69,20.66,39.49,49.63,3.09,1.07,28.05,0.77,,382.57,,100.04,111.1266667,20.66,39.49,49.63,3.09,1.07,1,1,1,1,1,1,1,111.1266667
9573,Mumbai-12,"MaladWest,Mumbai-IITM",20/11/2020,20-11-202000:00,21-11-202000:00,95.86,107.2,7.59,44.3,50.04,3.39,0.94,60.31,0.56,,378.91,,95.86,104.8,7.59,44.3,50.04,3.39,0.94,1,1,1,1,1,1,1,104.8
9574,Mumbai-12,"MaladWest,Mumbai-IITM",21/11/2020,21-11-202000:00,22-11-202000:00,108.28,117.84,26.1,40.1,73.21,3.36,0.91,30.69,0.82,,382.38,,105.52,111.8933333,26.1,40.1,73.21,3.36,0.91,1,1,1,1,1,1,1,111.8933333
9575,Mumbai-12,"MaladWest,Mumbai-IITM",22/11/2020,22-11-202000:00,23-11-202000:00,116.77,127.95,7.53,25.64,52.12,7.17,1.01,27.65,0.76,,392.88,,111.18,118.6333333,7.53,25.64,52.12,7.17,1.01,1,1,1,1,1,1,1,118.6333333
9576,Mumbai-12,"MaladWest,Mumbai-IITM",23/11/2020,23-11-202000:00,24-11-202000:00,64.61,108.59,10.58,47.36,54.58,3.07,0.9,28.93,0.76,,399.96,,64.61,105.7266667,10.58,47.36,54.58,3.07,0.9,1,1,1,1,1,1,1,105.7266667
9577,Mumbai-12,"MaladWest,Mumbai-IITM",24/11/2020,24-11-202000:00,25-11-202000:00,122.79,132.82,7.68,36.08,86.1,3.29,0.95,29.32,0.9,,393.67,,115.1933333,121.88,7.68,36.08,86.1,3.29,0.95,1,1,1,1,1,1,1,121.88
9578,Mumbai-12,"MaladWest,Mumbai-IITM",25/11/2020,25-11-202000:00,26-11-202000:00,145.96,176.05,11.59,39.68,69.25,6.95,1.42,50.15,1.49,,407.6,,130.64,150.7,11.59,39.68,69.25,6.95,1.42,1,1,1,1,1,1,1,150.7
9579,Mumbai-12,"MaladWest,Mumbai-IITM",26/11/2020,26-11-202000:00,27-11-202000:00,150.05,174.87,34.47,56.13,63.45,3,1.16,27.91,0.99,,398.59,,133.3666667,149.9133333,34.47,56.13,63.45,3,1.16,1,1,1,1,1,1,1,149.9133333
9580,Mumbai-12,"MaladWest,Mumbai-IITM",27/11/2020,27-11-202000:00,28-11-202000:00,94.06,133.66,24.25,46.09,48.9,7.16,0.65,53.46,0.4,,378.73,,94.06,122.44,24.25,46.09,48.9,7.16,0.65,1,1,1,1,1,1,1,122.44
9581,Mumbai-12,"MaladWest,Mumbai-IITM",28/11/2020,28-11-202000:00,29-11-202000:00,97.34,128.49,19.11,58.08,98.76,6.7,0.9,44.49,1.28,,471.19,,97.34,118.9933333,19.11,58.08,98.76,6.7,0.9,1,1,1,1,1,1,1,118.9933333
9582,Mumbai-12,"MaladWest,Mumbai-IITM",29/11/2020,29-11-202000:00,30-11-202000:00,81.94,98.79,57,34.19,98.26,5.84,0.96,20.03,3.95,,419,,81.94,98.79,57,34.19,98.26,5.84,0.96,1,1,1,1,1,1,1,98.79
9583,Mumbai-12,"MaladWest,Mumbai-IITM",30/11/2020,30-11-202000:00,01-12-202000:00,99.93,108.01,8.55,31.16,60.09,6.2,0.86,49.74,0.62,,466.26,,99.93,105.34,8.55,31.16,60.09,6.2,0.86,1,1,1,1,1,1,1,105.34
9584,Mumbai-12,"MaladWest,Mumbai-IITM",01/12/2020,01-12-202000:00,02-12-202000:00,104.73,108.87,9.42,44.06,60.23,6.17,0.8,49,0.48,,416.03,,103.1533333,105.9133333,9.42,44.06,60.23,6.17,0.8,1,1,1,1,1,1,1,105.9133333
9585,Mumbai-12,"MaladWest,Mumbai-IITM",02/12/2020,02-12-202000:00,03-12-202000:00,80.54,125.65,9.84,30.66,89.46,2.77,0.78,26.35,0.52,,421.49,,80.54,117.1,9.84,30.66,89.46,2.77,0.78,1,1,1,1,1,1,1,117.1
9586,Mumbai-12,"MaladWest,Mumbai-IITM",03/12/2020,03-12-202000:00,04-12-202000:00,172.72,191.97,25.14,68.08,87.73,2.8,1.09,31.27,1.1,,438.55,,148.48,161.3133333,25.14,68.08,87.73,2.8,1.09,1,1,1,1,1,1,1,161.3133333
9587,Mumbai-12,"MaladWest,Mumbai-IITM",04/12/2020,04-12-202000:00,05-12-202000:00,113.94,159.76,37.61,62.71,153.01,2.81,1.31,47.33,1.58,,503.59,,109.2933333,139.84,37.61,62.71,135.34,2.81,1.31,1,1,1,1,1,1,1,139.84
9588,Mumbai-12,"MaladWest,Mumbai-IITM",05/12/2020,05-12-202000:00,06-12-202000:00,103.74,142.93,51.65,88.38,158.17,2.87,1.13,55.27,1.59,,477.47,,102.4933333,128.62,51.65,88.38,138.78,2.87,1.13,1,1,1,1,1,1,1,138.78
9589,Mumbai-12,"MaladWest,Mumbai-IITM",06/12/2020,06-12-202000:00,07-12-202000:00,98.47,129.45,28.88,66.88,101.13,6.22,0.62,24.51,1.24,,444.09,,98.47,119.6333333,28.88,66.88,100.7533333,6.22,0.62,1,1,1,1,1,1,1,119.6333333
9590,Mumbai-12,"MaladWest,Mumbai-IITM",07/12/2020,07-12-202000:00,08-12-202000:00,99.12,130.34,30.9,37.77,124.69,3.02,0.74,16.68,1.26,,453.41,,99.12,120.2266667,30.9,37.77,116.46,3.02,0.74,1,1,1,1,1,1,1,120.2266667
9591,Mumbai-12,"MaladWest,Mumbai-IITM",08/12/2020,08-12-202000:00,09-12-202000:00,92.34,135.86,36.77,31.15,80.44,5.66,0.88,19.31,1.39,,488.98,,92.34,123.9066667,36.77,31.15,80.44,5.66,0.88,1,1,1,1,1,1,1,123.9066667
9592,Mumbai-12,"MaladWest,Mumbai-IITM",09/12/2020,09-12-202000:00,10-12-202000:00,120.64,155.86,39.01,35.66,62.91,2.85,1.03,20.09,1.45,,442.53,,113.76,137.24,39.01,35.66,62.91,2.85,1.03,1,1,1,1,1,1,1,137.24
9593,Mumbai-12,"MaladWest,Mumbai-IITM",10/12/2020,10-12-202000:00,11-12-202000:00,105.65,135.6,63.39,32.01,75.06,2.94,0.85,22.17,1.12,,429.31,,103.7666667,123.7333333,63.39,32.01,75.06,2.94,0.85,1,1,1,1,1,1,1,123.7333333
9594,Mumbai-12,"MaladWest,Mumbai-IITM",11/12/2020,11-12-202000:00,12-12-202000:00,81.06,96.87,12.8,35.76,38.68,3.06,0.71,17.09,0.64,,409.31,,81.06,96.87,12.8,35.76,38.68,3.06,0.71,1,1,1,1,1,1,1,96.87
9595,Mumbai-12,"MaladWest,Mumbai-IITM",12/12/2020,12-12-202000:00,13-12-202000:00,62.68,83.24,7.49,27.74,30.57,2.99,0.62,10.03,0.54,,405.62,,62.68,83.24,7.49,27.74,30.57,2.99,0.62,1,1,1,1,1,1,1,83.24
9596,Mumbai-12,"MaladWest,Mumbai-IITM",13/12/2020,13-12-202000:00,14-12-202000:00,79.76,86.66,10.37,32.95,36.14,3.36,0.68,8.02,0.42,,392.45,,79.76,86.66,10.37,32.95,36.14,3.36,0.68,1,1,1,1,1,1,1,86.66
9597,Mumbai-12,"MaladWest,Mumbai-IITM",14/12/2020,14-12-202000:00,15-12-202000:00,63.5,64.48,9.52,19.27,33.8,2.99,0.67,14.82,0.38,,390.96,,63.5,64.48,9.52,19.27,33.8,2.99,0.67,1,1,1,1,1,1,1,64.48
9598,Mumbai-12,"MaladWest,Mumbai-IITM",15/12/2020,15-12-202000:00,16-12-202000:00,59.38,111.3,28.63,27.73,32.73,6.59,0.8,32.11,0.58,,407.98,,59.38,107.5333333,28.63,27.73,32.73,6.59,0.8,1,1,1,1,1,1,1,107.5333333
9599,Mumbai-12,"MaladWest,Mumbai-IITM",16/12/2020,16-12-202000:00,17-12-202000:00,145.71,117.17,6.99,26.22,31.24,7.08,0.73,35.2,0.48,,401.34,,130.4733333,111.4466667,6.99,26.22,31.24,7.08,0.73,1,1,1,1,1,1,1,130.4733333
9600,Mumbai-12,"MaladWest,Mumbai-IITM",17/12/2020,17-12-202000:00,18-12-202000:00,106.97,122.77,26.46,25.05,31.75,3.21,0.73,34.94,0.47,,399.83,,104.6466667,115.18,26.46,25.05,31.75,3.21,0.73,1,1,1,1,1,1,1,115.18
9601,Mumbai-12,"MaladWest,Mumbai-IITM",18/12/2020,18-12-202000:00,19-12-202000:00,79.47,137.84,17.71,19.4,60.24,3.11,0.75,30.27,0.68,,408.3,,79.47,125.2266667,17.71,19.4,60.24,3.11,0.75,1,1,1,1,1,1,1,125.2266667
9602,Mumbai-12,"MaladWest,Mumbai-IITM",19/12/2020,19-12-202000:00,20-12-202000:00,117.95,154.64,100.34,20.77,52.2,6.74,0.97,28.54,1.05,,427.02,,111.9666667,136.4266667,100.2266667,20.77,52.2,6.74,0.97,1,1,1,1,1,1,1,136.4266667
9603,Mumbai-12,"MaladWest,Mumbai-IITM",20/12/2020,20-12-202000:00,21-12-202000:00,136.59,132.04,7.69,28.95,30.66,7.24,0.44,26.11,0.42,,386.18,,124.3933333,121.36,7.69,28.95,30.66,7.24,0.44,1,1,1,1,1,1,1,124.3933333
